close,high,low,trade_count,open,volume,vwap,date,bollinger bands upper band,bollinger bands lower band,bollinger bands signals,dual thrust upperbound,dual thrust lowerbound,dual thrust signals,HA open,HA close,HA high,HA low,HA signals,awesome ma1,awesome ma2,awesome signals,macd ma1,macd ma2,macd signals,parabolic sar,sar signals,RSI,RSI signals
221.72,222.99,206.22,1157762,208.3,94549943,215.480385,2022-10-13,327.042542,196.793458,0,259.550000,216.710000,0.000000,220.209714,214.807500,222.990000,206.220000,0.000000,220.270960,272.709256,0.000000,223.639570,334.422478,0.000000,48.320000,1.000000,22.172682,1
204.99,226.26,204.16,1273344,224.01,96221753,211.575265,2022-10-14,323.785092,190.214908,0,241.790000,204.350000,0.000000,217.508607,214.855000,226.260000,204.160000,0.000000,217.653810,270.370285,0.000000,217.423047,327.026336,0.000000,48.320000,1.000000,22.387090,1
219.35,221.86,209.45,954633,210.04,82997077,217.490641,2022-10-17,316.569788,188.458212,0,240.175000,205.745000,0.000000,216.181803,215.175000,221.860000,209.450000,0.000000,216.249990,268.353668,0.000000,218.065365,320.873403,0.000000,48.320000,1.000000,24.664889,1
220.19,229.82,217.25,841840,229.5,77228084,221.647039,2022-10-18,307.880627,188.293373,0,233.770000,199.230000,0.000000,215.678402,224.190000,229.820000,215.678402,0.000000,216.881990,266.676315,0.000000,218.773576,315.120065,0.000000,48.320000,1.000000,26.301777,1
222.04,222.93,217.78,864646,219.8,68150056,219.813325,2022-10-19,299.537007,188.760993,0,232.324850,202.155150,0.000000,219.934201,220.637500,222.930000,217.780000,0.000000,217.872000,265.024109,0.000000,219.862384,309.801204,0.000000,48.320000,1.000000,24.038010,1
207.28,215.55,202.0,1546089,208.28,120301645,208.555279,2022-10-20,293.643017,186.523983,0,235.760000,207.680000,-1.000000,220.285850,208.277500,220.285850,202.000000,0.000000,216.706000,263.168521,0.000000,215.668256,303.942850,0.000000,48.320000,1.000000,23.706170,1
214.44,214.66,203.8,898257,206.415,78476531,210.317025,2022-10-21,289.062977,185.015023,0,214.025750,195.954250,1.000000,214.281675,209.828750,214.660000,203.800000,0.000000,215.510000,261.213079,0.000000,215.258837,298.828401,0.000000,48.320000,1.000000,21.265623,1
211.25,213.5,198.5863,1305819,205.82,102608679,205.745055,2022-10-24,283.626988,183.975012,0,230.350000,208.350000,0.000000,212.055213,207.289075,213.500000,198.586300,0.000000,213.587630,259.306554,0.000000,213.922558,293.823921,0.000000,48.320000,1.000000,23.866227,1
222.415,224.3498,210.0,1050831,210.1,98376534,219.995288,2022-10-25,275.080682,186.468818,0,230.825000,209.555000,0.000000,209.672144,216.716200,224.349800,209.672144,0.000000,212.315610,257.515963,0.000000,216.753372,289.743411,0.000000,48.320000,1.000000,22.869031,1
224.64,230.6,218.2,922633,219.4,86971998,226.519125,2022-10-26,262.887879,192.344621,0,234.455000,209.625000,0.000000,213.194172,223.210000,230.600000,213.194172,-1.000000,213.124610,255.744493,0.000000,219.382248,286.023216,0.000000,48.320000,1.000000,22.553875,1
225.09,233.81,222.85,740947,229.77,63313495,226.136258,2022-10-27,255.107225,195.813275,0,219.695000,194.865000,1.000000,218.202086,227.880000,233.810000,218.202086,-1.000000,217.035610,253.767507,1.000000,221.284832,282.541318,0.000000,48.320000,1.000000,20.817726,1
228.52,228.86,216.35,791347,225.4,70775381,224.269165,2022-10-28,246.719263,200.528237,0,226.855000,202.025000,1.000000,223.041043,224.782500,228.860000,216.350000,0.000000,219.710610,251.404566,0.000000,223.696555,279.454386,0.000000,48.320000,1.000000,20.805128,1
227.54,229.85,221.94,717884,226.19,63582829,226.645988,2022-10-31,244.330380,201.431120,0,222.520000,199.980000,1.000000,223.911771,226.380000,229.850000,221.940000,0.000000,223.680980,249.404421,0.000000,224.977703,276.487850,0.000000,48.320000,1.000000,20.038228,1
227.82,237.3951,227.28,701491,234.05,63918578,230.765928,2022-11-01,239.457565,204.141935,0,234.141850,210.688150,0.000000,225.145886,231.636275,237.395100,225.145886,-1.000000,226.713510,247.449054,1.000000,225.925135,273.706830,0.000000,48.320000,1.000000,20.400191,1
214.98,227.8699,214.82,802303,226.04,65195578,221.811224,2022-11-02,235.951201,205.065299,0,236.554350,212.725650,0.000000,228.391080,220.927475,228.391080,214.820000,0.000000,226.102500,244.990896,0.000000,222.276757,270.351011,0.000000,48.320000,1.000000,22.682074,1
215.31,221.2,210.14,644112,211.36,58310152,216.284155,2022-11-03,232.532281,206.202219,0,238.116850,212.063150,0.000000,224.659278,214.502500,224.659278,210.140000,1.000000,223.570500,242.520741,0.000000,219.954505,267.205810,0.000000,48.320000,1.000000,20.337415,1
207.47,223.8,203.08,1196743,222.6,100715317,211.083422,2022-11-04,232.646724,204.527776,0,241.771850,215.268150,-1.000000,219.580889,214.237500,223.800000,203.080000,0.000000,221.737500,239.862506,0.000000,215.793003,263.792335,0.000000,48.320000,1.000000,27.285442,1
197.08,208.9,196.66,1347597,208.65,95450979,200.041028,2022-11-07,234.144794,200.441706,1,242.506850,212.573150,-1.000000,216.909194,202.822500,216.909194,196.660000,1.000000,217.114500,236.725006,0.000000,209.555335,259.980202,0.000000,48.320000,1.000000,27.682778,1
191.3,195.2,186.75,1540664,194.02,132172579,191.428844,2022-11-08,236.512491,195.554009,1,237.080000,218.560000,-1.000000,209.865847,191.817500,209.865847,186.750000,1.000000,208.841990,233.306182,0.000000,203.470224,256.055619,0.000000,48.320000,1.000000,28.608038,1
177.59,195.89,177.12,1577361,190.775,129491823,184.438027,2022-11-09,240.765492,187.336008,1,221.357550,208.602450,-1.000000,200.841674,185.343750,200.841674,177.120000,0.000000,201.874000,230.157653,0.000000,194.843482,251.571869,0.000000,48.320000,1.000000,25.774604,1
190.72,191.0,180.03,1406976,189.9,138031810,187.72115,2022-11-10,240.886901,184.114599,0,226.517550,204.102450,-1.000000,193.092712,187.912500,193.092712,180.030000,0.000000,195.843000,227.418094,0.000000,193.468988,248.094620,0.000000,48.320000,1.000000,29.426177,1
195.97,196.52,182.59,1164753,186.0,116253329,191.50483,2022-11-11,241.214295,182.885205,0,218.677550,196.262450,-1.000000,190.502606,190.270000,196.520000,182.590000,0.000000,191.066000,224.840300,0.000000,194.302659,245.116070,0.000000,48.320000,1.000000,28.747612,1
190.95,195.73,186.34,953199,192.77,93827731,191.862532,2022-11-14,241.036773,180.222727,0,212.042550,182.117450,0.000000,190.386303,191.447500,195.730000,186.340000,0.000000,188.717000,222.132800,0.000000,193.185106,242.020866,0.000000,48.320000,1.000000,34.445488,0
194.42,200.8237,192.06,984846,195.88,93223972,196.614904,2022-11-15,240.222829,178.459671,0,211.457550,171.142450,0.000000,190.916901,195.795925,200.823700,190.916901,-1.000000,189.810370,219.578590,0.000000,193.596737,239.300816,0.000000,48.320000,1.000000,35.551557,0
186.92,192.57,185.66,812212,191.51,68342071,188.329905,2022-11-16,239.406213,175.764287,0,195.874950,159.305050,0.000000,193.356413,189.165000,193.356413,185.660000,0.000000,190.332370,217.060943,0.000000,191.371158,236.307627,0.000000,48.320000,1.000000,35.787532,0
183.17,186.16,180.9,772743,183.96,65848836,183.554534,2022-11-17,240.023930,172.735570,0,213.825000,167.615000,0.000000,191.260707,183.547500,191.260707,180.900000,1.000000,189.935370,214.546531,0.000000,188.637439,233.271191,0.000000,48.320000,1.000000,37.661139,0
180.19,185.19,176.55,939374,185.05,77814167,179.216805,2022-11-18,240.026917,169.307583,0,219.075000,172.865000,0.000000,187.404103,181.745000,187.404103,176.550000,0.000000,188.198370,212.569619,0.000000,185.821626,230.237980,0.000000,48.320000,1.000000,37.326029,0
167.87,176.77,167.54,1251924,175.85,95460527,170.832169,2022-11-21,241.311074,163.685426,0,206.605000,175.295000,-1.000000,184.574552,172.007500,184.574552,167.540000,0.000000,184.422370,210.287266,0.000000,179.837751,226.674096,0.000000,48.320000,1.000000,37.497153,0
169.91,170.92,166.185,863699,168.63,80402272,168.92993,2022-11-22,240.090948,159.655052,0,203.885000,184.955000,-1.000000,178.291026,168.911250,178.291026,166.185000,0.000000,178.844500,208.186756,0.000000,176.528500,223.430433,0.000000,48.320000,1.000000,33.041829,0
183.2,183.62,172.5,1195380,173.57,111649742,179.530859,2022-11-23,236.900783,158.701217,0,198.536850,175.303150,0.000000,173.601138,178.222500,183.620000,172.500000,0.000000,176.633500,206.366021,0.000000,178.752334,221.131551,0.000000,48.320000,1.000000,33.261308,0
182.86,185.2,180.63,584243,185.06,51788297,182.948045,2022-11-25,233.109287,158.269713,0,191.140000,175.200000,0.000000,175.911819,183.437500,185.200000,175.911819,-1.000000,176.510500,205.031293,0.000000,180.121556,218.944605,0.000000,48.320000,1.000000,30.687714,0
182.92,188.5,179.0,975440,179.96,94797017,184.745753,2022-11-28,227.844466,158.974534,0,189.016850,171.363150,0.000000,179.674659,182.595000,188.500000,179.000000,0.000000,177.086500,203.886466,0.000000,181.054370,216.886056,0.000000,48.320000,1.000000,27.635897,1
180.83,186.38,178.75,883448,184.99,84640855,182.464163,2022-11-29,221.910254,160.237746,0,178.186850,157.553150,1.000000,181.134830,182.737500,186.380000,178.750000,0.000000,179.168500,202.774407,0.000000,180.979580,214.825710,0.000000,48.320000,1.000000,26.081968,1
194.7,194.76,180.6301,983612,182.43,117562401,187.982107,2022-11-30,215.066174,163.769826,0,186.386850,153.433150,1.000000,181.936165,188.130025,194.760000,180.630100,0.000000,182.997010,201.959410,0.000000,185.553054,213.675670,0.000000,48.320000,1.000000,22.806254,1
194.7,198.92,191.8,855154,197.08,81924273,195.132333,2022-12-01,211.247203,165.560797,0,195.550000,170.850000,0.000000,185.033095,195.625000,198.920000,185.033095,-1.000000,186.457010,201.393381,0.000000,188.602036,212.591346,0.000000,48.320000,1.000000,31.658655,0
194.86,196.25,191.11,830813,191.78,74986051,193.462186,2022-12-02,206.714829,168.048171,0,192.005000,173.715000,1.000000,190.329047,193.500000,196.250000,190.329047,-1.000000,188.610010,200.760146,0.000000,190.688024,211.578126,0.000000,48.320000,1.000000,34.874600,0
182.45,191.27,180.55,1142297,189.44,95180598,184.636732,2022-12-05,203.081920,169.179080,0,191.585000,174.255000,0.000000,191.914524,185.927500,191.914524,180.550000,0.000000,189.042010,199.885293,0.000000,187.942016,209.913662,0.000000,48.320000,1.000000,33.262793,0
179.82,183.65,175.33,958150,181.215,93840008,178.561669,2022-12-06,201.618589,168.916411,0,191.145000,170.515000,0.000000,188.921012,180.003750,188.921012,175.330000,1.000000,188.427010,198.589851,0.000000,185.234677,208.194024,0.000000,48.320000,1.000000,35.482480,0
174.04,179.38,172.218,968029,175.03,86103119,174.176362,2022-12-07,201.230053,167.578947,0,203.995000,185.405000,-1.000000,184.462381,175.167000,184.462381,172.218000,1.000000,186.047800,197.279381,0.000000,181.503118,206.242365,0.000000,48.320000,1.000000,32.932892,0
173.44,175.2,169.06,990880,172.2,99166137,172.300832,2022-12-08,201.472739,166.921261,0,205.800000,183.600000,-1.000000,179.814690,172.475000,179.814690,169.060000,0.000000,181.401800,196.201587,0.000000,178.815412,204.367944,0.000000,48.320000,1.000000,31.706147,0
179.05,182.5,173.36,1090347,173.84,106899809,179.472629,2022-12-09,200.749339,166.477661,0,203.905000,185.815000,-1.000000,176.144845,177.187500,182.500000,173.360000,0.000000,178.251800,195.280999,0.000000,178.893608,202.921205,0.000000,48.320000,1.000000,30.726636,0
167.82,177.37,167.52,1292534,176.1,112834677,170.379974,2022-12-12,199.689262,164.722738,0,191.495000,173.405000,-1.000000,176.666173,172.202500,177.370000,167.520000,0.000000,175.558800,194.292818,0.000000,175.202405,200.915422,0.000000,48.320000,1.000000,27.011359,1
160.95,175.05,156.91,2031805,174.87,178493578,163.802628,2022-12-13,200.076439,161.335561,1,188.865000,170.775000,-1.000000,174.434336,166.945000,175.050000,156.910000,0.000000,172.856800,192.787085,0.000000,170.451604,198.631683,0.000000,48.320000,1.000000,28.551893,1
156.8,161.62,155.31,1524663,159.25,142921860,158.121316,2022-12-14,199.825882,157.824118,1,183.805000,164.275000,-1.000000,170.689668,158.245000,170.689668,155.310000,1.000000,169.390000,190.847821,0.000000,165.901069,196.241301,0.000000,48.320000,1.000000,37.767289,0
157.67,160.9299,153.28,1220440,153.44,125467436,157.556223,2022-12-15,199.999930,154.725070,0,185.880000,161.000000,-1.000000,164.467334,156.329975,164.467334,153.280000,0.000000,166.384990,188.752966,0.000000,163.157379,194.037227,0.000000,48.320000,1.000000,37.633556,0
150.23,160.99,150.04,1237907,159.635,154808623,152.074515,2022-12-16,201.189309,150.241691,1,191.950000,166.150000,-1.000000,160.398655,155.223750,160.990000,150.040000,0.000000,161.901990,186.779731,0.000000,158.848253,191.533957,0.000000,48.320000,1.000000,37.675497,0
149.87,155.25,145.82,1358581,154.0,142266303,150.556968,2022-12-19,202.050040,146.348960,0,176.735000,158.905000,-1.000000,157.811202,151.235000,157.811202,145.820000,0.000000,157.519990,184.563260,0.000000,155.855502,189.153159,0.000000,48.320000,1.000000,36.748443,0
137.8,148.47,137.66,1664088,146.05,162188504,142.641176,2022-12-20,204.892765,140.499235,1,168.865000,153.035000,-1.000000,154.523101,142.495000,154.523101,137.660000,0.000000,152.936990,181.937597,0.000000,149.837001,186.218693,0.000000,48.320000,1.000000,46.208141,0
137.57,141.26,135.89,1332567,139.335,147890851,138.704028,2022-12-21,206.908364,135.249636,0,167.870000,145.730000,-1.000000,148.509051,138.513750,148.509051,135.890000,0.000000,148.958990,179.503187,0.000000,145.748001,183.438768,0.000000,48.320000,1.000000,46.208141,0
125.35,136.63,122.26,2022636,136.0,212939787,127.74594,2022-12-22,208.902907,127.470093,1,170.520000,144.820000,-1.000000,143.511400,130.060000,143.511400,122.260000,0.000000,143.427000,176.967157,0.000000,138.948667,180.119410,0.000000,48.320000,1.000000,46.315557,0
123.15,128.6173,121.02,1546189,126.37,168947695,123.928897,2022-12-23,209.944439,120.457561,0,163.115000,137.345000,-1.000000,136.785700,124.789325,136.785700,121.020000,0.000000,137.287730,174.360647,0.000000,133.682445,176.864015,0.000000,48.320000,1.000000,39.694626,0
109.1,119.67,108.76,2057260,117.495,212144442,113.427969,2022-12-27,211.919424,111.100576,1,163.440000,136.300000,-1.000000,130.787513,113.756250,130.787513,108.760000,0.000000,130.023730,171.755794,0.000000,125.488297,172.991785,0.000000,48.320000,1.000000,38.440476,0
112.71,116.27,108.24,2046316,110.35,224197029,111.944666,2022-12-28,212.095098,104.112902,0,150.390000,125.210000,-1.000000,122.271881,111.892500,122.271881,108.240000,0.000000,123.861730,169.440500,0.000000,121.228864,169.547112,0.000000,48.320000,1.000000,35.765964,0
121.82,123.57,117.495,1902592,120.385,226370514,120.567766,2022-12-29,207.886034,101.033966,0,149.480000,125.660000,-1.000000,117.082191,120.817500,123.570000,117.082191,0.000000,120.253230,167.500132,0.000000,121.425910,166.819848,0.000000,48.320000,1.000000,35.489926,0
123.18,124.48,119.75,1499342,119.95,160265129,122.138159,2022-12-30,202.513338,99.254662,0,137.060000,113.640000,0.000000,118.949845,121.840000,124.480000,118.949845,-1.000000,118.787230,165.635426,0.000000,122.010606,164.326143,0.000000,48.320000,1.000000,40.141711,0
108.1,118.8,104.64,2540115,118.47,235727017,109.529782,2023-01-03,197.187698,95.904302,0,140.970000,105.330000,0.000000,120.394923,112.502500,120.394923,104.640000,0.000000,116.167500,163.346162,1.000000,117.373738,161.113220,0.000000,48.320000,1.000000,34.741161,0
113.64,114.59,107.52,1652357,109.11,183641524,111.807176,2023-01-04,192.817787,93.393213,0,125.150000,93.050000,0.000000,116.448711,111.215000,116.448711,107.520000,0.000000,115.535500,160.993809,0.000000,116.129158,158.400465,0.000000,48.320000,1.000000,31.912597,0
110.34,111.75,107.1601,1337246,110.51,160906940,109.666252,2023-01-05,188.239447,91.023553,0,132.395000,93.025000,0.000000,113.831856,109.940025,113.831856,107.160100,0.000000,114.975510,158.435374,0.000000,114.199439,155.654153,0.000000,48.320000,1.000000,30.307337,0
113.06,114.39,101.81,2008686,103.0,224113076,109.026178,2023-01-06,183.730980,89.434020,0,137.900000,105.740000,0.000000,111.885940,108.065000,114.390000,101.810000,0.000000,112.489010,156.052579,0.000000,113.819626,153.220201,0.000000,48.320000,1.000000,31.089905,0
119.77,123.52,117.11,1740778,118.96,194213551,121.006945,2023-01-09,178.240528,89.557472,0,136.945000,109.415000,0.000000,109.975470,119.840000,123.520000,109.975470,0.000000,112.129010,154.193315,0.000000,115.803084,151.308761,0.000000,48.320000,1.000000,28.176138,1
118.85,122.76,114.92,1402653,121.07,169904675,117.861528,2023-01-10,170.214819,91.563181,0,117.858650,98.341350,1.000000,114.907735,119.400000,122.760000,114.907735,-1.000000,113.553010,152.368903,1.000000,116.818723,149.453975,0.000000,48.320000,1.000000,28.039203,1
123.22,125.95,120.51,1509958,122.09,187333311,122.683881,2023-01-11,164.026029,93.291971,0,122.910000,104.370000,1.000000,117.153868,122.942500,125.950000,117.153868,-1.000000,115.988010,150.929932,0.000000,118.952482,147.954890,0.000000,48.320000,1.000000,23.853443,1
123.56,124.1311,117.0,1432276,122.56,172269894,121.074924,2023-01-12,158.759280,94.819720,0,119.610000,101.070000,1.000000,120.048184,121.812775,124.131100,117.000000,0.000000,118.210110,149.518551,0.000000,120.488321,146.560897,0.000000,48.320000,1.000000,23.780592,1
122.4,122.63,115.6,1424077,116.55,183250365,119.481067,2023-01-13,153.775953,96.363047,0,122.330000,103.790000,1.000000,120.930479,119.295000,122.630000,115.600000,0.000000,120.413110,147.784875,0.000000,121.125547,145.180274,0.000000,48.320000,1.000000,20.243134,1
131.49,131.7,125.02,1495234,125.695,190097742,129.370321,2023-01-17,148.291673,99.229327,0,130.455000,109.085000,1.000000,120.112740,128.476250,131.700000,120.112740,0.000000,122.022110,146.180316,0.000000,124.580365,144.397973,0.000000,48.320000,1.000000,19.675675,1
128.78,136.68,127.01,1541863,136.555,198301125,130.779693,2023-01-18,144.012577,101.363423,0,127.830000,109.870000,1.000000,124.294495,132.256250,136.680000,124.294495,0.000000,124.623110,144.653699,1.000000,125.980243,143.505517,0.000000,48.320000,1.000000,16.495442,1
127.17,129.99,124.3082,1156276,127.26,172462075,127.198501,2023-01-19,138.815471,104.290529,0,132.200000,114.240000,0.000000,128.275372,127.182050,129.990000,124.308200,0.000000,125.406930,143.023819,0.000000,126.376829,142.572059,0.000000,48.320000,1.000000,20.070254,1
133.42,133.51,127.3466,984544,128.68,141903857,131.041554,2023-01-20,137.822386,104.845614,0,134.265000,112.855000,0.000000,127.728711,130.739150,133.510000,127.346600,0.000000,127.379480,141.339503,0.000000,128.724553,142.049084,0.000000,48.320000,1.000000,28.400349,1
143.75,145.3793,134.27,1479336,135.87,206160335,141.174913,2023-01-23,139.580479,103.705521,-1,133.275000,111.525000,1.000000,129.233931,139.817325,145.379300,129.233931,0.000000,131.521410,139.706110,0.000000,133.733035,142.146279,0.000000,48.320000,1.000000,29.580238,1
143.89,146.5,141.1,1176070,143.0,160675460,143.505114,2023-01-24,143.050173,102.089827,-1,135.810000,127.170000,1.000000,134.525628,143.622500,146.500000,134.525628,0.000000,134.609410,138.239051,0.000000,137.118690,142.245920,0.000000,48.320000,1.000000,24.716554,1
144.43,146.41,138.07,1579533,141.905,194770773,143.321119,2023-01-25,146.332061,100.935939,0,137.065000,120.495000,1.000000,139.074064,142.703750,146.410000,138.070000,0.000000,136.688410,136.954640,0.000000,139.555793,142.370725,0.000000,48.320000,1.000000,29.314731,1
160.27,161.42,154.76,2046130,159.965,238806737,157.84623,2023-01-26,153.132004,99.252996,-1,135.115000,119.225000,1.000000,140.888907,159.103750,161.420000,140.888907,0.000000,142.876590,136.325228,0.000000,146.460529,143.393541,1.000000,48.320000,1.000000,28.209457,1
177.9,180.68,161.17,2617785,162.43,309508609,172.967094,2023-01-27,164.173906,94.730094,-1,141.365000,125.475000,1.000000,149.996328,170.545000,180.680000,149.996328,0.000000,150.975930,136.181875,0.000000,156.940353,145.365338,0.000000,48.320000,1.000000,30.534302,0
166.66,179.77,166.5,2010141,178.05,233147806,172.224157,2023-01-30,169.951597,93.436403,0,152.660000,134.840000,1.000000,160.270664,172.745000,179.770000,160.270664,0.000000,157.638000,136.211434,0.000000,160.180235,146.582176,0.000000,48.320000,1.000000,36.037212,0
173.22,174.3,162.78,1496831,164.57,200228780,170.805801,2023-01-31,176.445953,91.946047,0,153.610900,134.169100,1.000000,166.507832,168.717500,174.300000,162.780000,0.000000,162.586000,135.935257,0.000000,164.526823,148.104338,0.000000,48.320000,1.000000,35.620561,0
181.41,183.805,169.93,1598180,173.89,216770911,175.894001,2023-02-01,183.187154,92.535846,0,154.220900,134.639100,1.000000,167.612666,177.258750,183.805000,167.612666,0.000000,169.511500,136.065331,0.000000,170.154549,150.007518,0.000000,48.320000,1.000000,39.215509,0
188.27,196.7501,182.61,1949050,187.325,218469998,190.505984,2023-02-02,190.656492,92.529508,0,170.330900,150.209100,1.000000,172.435708,188.738775,196.750100,172.435708,0.000000,175.829510,136.762391,0.000000,176.193033,152.193946,0.000000,48.320000,1.000000,39.498579,0
189.98,199.0,183.69,1949563,183.95,233445345,193.33817,2023-02-03,196.836456,94.313544,0,194.361700,161.438300,0.000000,180.587242,189.155000,199.000000,180.587242,0.000000,179.913510,137.729450,0.000000,180.788688,154.353149,0.000000,48.320000,1.000000,38.834105,0
194.76,198.17,189.92,1591560,193.01,190036857,194.550891,2023-02-06,202.991031,96.328969,0,188.475000,144.845000,1.000000,184.871121,193.965000,198.170000,184.871121,0.000000,184.095510,138.815922,0.000000,185.445792,156.662112,0.000000,48.320000,1.000000,46.438112,0
196.81,197.5,189.55,1547236,196.43,188507095,194.157625,2023-02-07,208.844292,98.179708,0,193.135000,153.305000,1.000000,189.418060,195.072500,197.500000,189.418060,0.000000,189.092510,139.933863,0.000000,189.233862,158.956277,0.000000,48.320000,1.000000,44.655731,0
201.29,203.0,194.31,1575286,196.1,183938354,200.286281,2023-02-08,214.359307,100.908693,0,201.325000,161.495000,0.000000,192.245280,198.675000,203.000000,192.245280,0.000000,193.450010,141.349157,0.000000,193.252574,161.375347,0.000000,48.320000,1.000000,43.585424,0
207.32,214.0,204.77,2118954,207.775,217933700,209.897741,2023-02-09,220.265917,103.412083,0,201.595000,174.945000,1.000000,195.460140,208.466250,214.000000,195.460140,0.000000,197.391000,143.299746,0.000000,197.941716,164.000756,0.000000,48.320000,1.000000,48.723370,0
196.89,206.2,192.89,1946430,202.225,206408837,198.137172,2023-02-10,223.014352,107.996648,0,205.025050,174.934950,0.000000,201.963195,199.551250,206.200000,192.890000,0.000000,199.031000,145.092981,0.000000,197.591144,165.880141,0.000000,48.320000,1.000000,55.876174,0
194.64,196.3,187.61,1522131,194.415,175079033,193.319306,2023-02-13,224.252411,113.982589,0,210.930000,178.590000,0.000000,200.757223,193.241250,200.757223,187.610000,1.000000,198.613000,146.931510,-1.000000,196.607429,167.523561,0.000000,48.320000,1.000000,55.965826,0
209.25,209.82,189.44,1819456,191.94,219017952,201.874853,2023-02-14,227.934709,118.076291,0,212.800000,180.820000,0.000000,196.999236,200.112500,209.820000,189.440000,0.000000,199.834000,149.131844,0.000000,200.821620,169.907929,0.000000,48.320000,1.000000,56.334359,0
214.24,214.66,206.11,1666650,211.755,184506548,211.63111,2023-02-15,231.004910,123.552090,0,214.730000,187.850000,0.000000,198.555868,211.691250,214.660000,198.555868,-1.000000,202.180000,151.960374,0.000000,205.294413,172.441191,0.000000,48.320000,1.000000,65.464844,0
202.04,217.65,201.84,2110975,210.78,232433061,211.229282,2023-02-16,230.296736,131.747264,0,216.660000,197.980000,0.000000,205.123559,208.077500,217.650000,201.840000,0.000000,202.252000,154.827726,0.000000,204.209609,174.132551,0.000000,48.320000,1.000000,72.385828,-1
208.31,208.44,197.5,1824502,199.985,215700027,202.977656,2023-02-17,230.028909,139.504091,0,208.900000,184.880000,0.000000,206.600530,203.558750,208.440000,197.500000,0.000000,202.937000,157.252359,0.000000,205.576406,176.085548,0.000000,48.320000,1.000000,63.630535,0
197.37,209.71,197.22,1812471,204.99,182883285,202.354422,2023-02-21,228.650455,146.244545,0,204.260000,185.020000,0.000000,205.079640,202.322500,209.710000,197.220000,0.000000,205.239000,159.645006,0.000000,202.840937,177.301803,0.000000,48.320000,1.000000,66.200073,0
200.86,201.99,191.78,1620644,197.93,193669770,197.486654,2023-02-22,226.378820,154.213180,0,219.105000,199.395000,0.000000,203.701070,198.140000,203.701070,191.780000,1.000000,204.690000,162.149859,0.000000,202.180625,178.647985,0.000000,48.320000,1.000000,69.132236,0
202.07,205.14,196.33,1294330,203.91,148545400,200.66829,2023-02-23,222.389302,163.966698,0,225.060000,203.420000,-1.000000,200.920535,201.862500,205.140000,196.330000,0.000000,202.760000,164.787506,0.000000,202.143750,179.986386,0.000000,48.320000,1.000000,71.372412,-1
196.88,197.6695,192.8,1348781,196.325,144170167,195.592099,2023-02-24,219.789348,170.227652,0,215.355000,188.725000,0.000000,201.391517,195.918625,201.391517,192.800000,0.000000,199.857950,167.310438,0.000000,200.389167,180.951735,0.000000,48.320000,1.000000,71.919477,-1
207.63,209.42,201.26,1526658,202.03,163868878,206.319974,2023-02-27,220.509633,172.480367,0,221.625000,194.995000,0.000000,198.655071,205.085000,209.420000,198.655071,0.000000,200.331950,170.170438,0.000000,202.802778,182.476208,0.000000,48.320000,1.000000,73.446987,-1
205.71,211.23,203.75,1422658,210.59,155831905,207.077435,2023-02-28,218.224580,178.670420,0,210.685000,184.055000,0.000000,201.870036,207.820000,211.230000,201.870036,-1.000000,201.136950,172.734409,0.000000,203.771852,183.803853,0.000000,48.320000,1.000000,74.097757,-1
202.77,207.2,198.52,1412450,206.21,158351027,201.450914,2023-03-01,215.796048,184.053952,0,213.260000,188.460000,0.000000,204.845018,203.675000,207.200000,198.520000,0.000000,202.331950,175.205585,0.000000,203.437901,184.887633,0.000000,48.320000,1.000000,75.510312,-1
190.9,193.7499,186.01,1843864,186.74,185079120,190.015898,2023-03-02,214.396648,186.402352,0,213.300000,190.840000,0.000000,204.260009,189.349975,204.260009,186.010000,1.000000,200.160940,177.165878,-1.000000,199.258601,185.231197,0.000000,48.320000,1.000000,77.304361,-1
197.79,200.48,192.88,1381533,194.795,156659208,197.497438,2023-03-03,213.737307,188.013693,0,207.020000,186.740000,0.000000,196.804992,196.486250,200.480000,192.880000,0.000000,200.449990,179.404538,0.000000,198.769067,185.948843,0.000000,48.320000,1.000000,68.022118,0
193.81,198.6,192.3,1172410,198.54,129800108,195.209405,2023-03-06,213.346635,188.787365,0,215.895000,199.365000,-1.000000,196.645621,195.812500,198.600000,192.300000,0.000000,198.471990,181.649685,0.000000,197.116045,186.398052,0.000000,48.320000,1.000000,66.176112,0
187.71,194.2,186.1,1386302,191.38,149980263,190.09924,2023-03-07,214.110461,187.318539,0,213.635000,197.785000,-1.000000,196.229060,189.847500,196.229060,186.100000,1.000000,195.003990,183.467038,0.000000,193.980697,186.473020,0.000000,48.320000,1.000000,71.571151,-1
182.0,186.5,180.0,1422864,185.04,153743549,181.836481,2023-03-08,215.711428,184.236572,1,210.695000,194.845000,-1.000000,193.038280,183.385000,193.038280,180.000000,1.000000,191.081990,184.978950,0.000000,189.987131,186.217419,0.000000,48.320000,1.000000,73.146603,-1
172.92,185.18,172.5124,1708133,180.25,172622103,178.741591,2023-03-09,218.377660,178.733340,1,198.315000,183.485000,-1.000000,188.211640,177.715600,188.211640,172.512400,0.000000,188.875240,186.499453,0.000000,184.298087,185.457566,-1.000000,48.320000,1.000000,63.832672,0
173.44,178.29,168.44,1617003,175.13,193243948,174.268521,2023-03-10,219.165334,174.557666,1,208.600000,186.980000,-1.000000,182.963620,173.825000,182.963620,168.440000,0.000000,184.212240,187.762297,0.000000,180.678725,184.770848,0.000000,48.320000,1.000000,66.213738,0
